user,deleted,date,text,url
JohnDaytrader,TRUE,2022-04-25,🤣  $TWTR  https://twitter.com/nestorkim/status/1518669126851461120,https://web.archive.org/web/20220425191902/https://twitter.com/JohnDaytrader/status/1518670732758237186
JohnDaytrader,TRUE,2022-04-15,$UUUU  going higher  #uranium  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=gwwE87erVZsBWh1s3OK4Bw,https://web.archive.org/web/20220415121106/https://twitter.com/JohnDaytrader/status/1514939187841191942
JohnDaytrader,TRUE,2022-04-14,$UUUU  going higher 🚀   #uranium  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=P8cJX5qsnUHWP_7gKmp1vQ,https://web.archive.org/web/20220414121505/https://twitter.com/JohnDaytrader/status/1514577870064177160
JohnDaytrader,TRUE,2022-04-13,Buy  $UUUU   $DNN    #uranium   #NuclearEnergy  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=lMroSe_Sh4KpJdHIBWOWWA,https://web.archive.org/web/20220413202050/https://twitter.com/JohnDaytrader/status/1514337754041229313
JohnDaytrader,TRUE,2022-04-13,Buy  $UUUU   $DNN   #uranium  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=lMroSe_Sh4KpJdHIBWOWWA,https://web.archive.org/web/20220413201908/https://twitter.com/JohnDaytrader/status/1514337228138373124
JohnDaytrader,TRUE,2022-04-13,$UUUU  🚀   #uranium  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=lMroSe_Sh4KpJdHIBWOWWA,https://web.archive.org/web/20220413175912/https://twitter.com/JohnDaytrader/status/1514302117976096770
JohnDaytrader,TRUE,2022-04-13,$UUUU  still has more upside  #uranium  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=1bHE6pjI6qQ9FkocDE_lLA,https://web.archive.org/web/20220413152250/https://twitter.com/JohnDaytrader/status/1514262511461281800
JohnDaytrader,TRUE,2022-04-13,Uranium just getting started   $UUUU   $DNN   $CCJ   $URNM   $URA   #NuclearEnergy  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=1bHE6pjI6qQ9FkocDE_lLA,https://web.archive.org/web/20220413151139/https://twitter.com/JohnDaytrader/status/1514259825856815104
JohnDaytrader,TRUE,2022-04-13,Let’s go  $UUUU  🚀   #uranium  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=1bHE6pjI6qQ9FkocDE_lLA,https://web.archive.org/web/20220413151146/https://twitter.com/JohnDaytrader/status/1514259111994658823
JohnDaytrader,TRUE,2022-04-13,Buy  $UUUU   $DNN   $CCJ   $URNM   $URA   #uranium  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=1bHE6pjI6qQ9FkocDE_lLA,https://web.archive.org/web/20220413143702/https://twitter.com/JohnDaytrader/status/1514251240556961793
JohnDaytrader,TRUE,2022-04-13,Uranium bull market is just starting.   Buy  $UUUU   $DNN   $CCJ   $URNM   $URA   #NuclearEnergy  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=1bHE6pjI6qQ9FkocDE_lLA,https://web.archive.org/web/20220413131620/https://twitter.com/JohnDaytrader/status/1514230934974967814
JohnDaytrader,TRUE,2022-04-13,Uranium going to continue 🚀  Buy  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1514204623476826112?s=21&t=1bHE6pjI6qQ9FkocDE_lLA,https://web.archive.org/web/20220413125045/https://twitter.com/JohnDaytrader/status/1514224501910867971
JohnDaytrader,TRUE,2022-03-24,Uranium going to 🚀  Get in now before it takes off!  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220324192146/https://twitter.com/JohnDaytrader/status/1507075172741881862
JohnDaytrader,TRUE,2022-03-23,Uranium 🚀  Don’t forget  $UUUU   $DNN  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220323232800/https://twitter.com/JohnDaytrader/status/1506774708854923271
JohnDaytrader,TRUE,2022-03-23,Nuclear Energy is the future! Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220323131251/https://twitter.com/JohnDaytrader/status/1506619718748286977
JohnDaytrader,TRUE,2022-03-23,Uranium going to 🚀   $UUUU   $DNN   $CCJ   $URA   $URNM  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220323104941/https://twitter.com/JohnDaytrader/status/1506583854102069253
JohnDaytrader,TRUE,2022-03-22,Uranium going higher  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220322012625/https://twitter.com/JohnDaytrader/status/1506079753132027906
JohnDaytrader,TRUE,2022-03-21,Uranium going to 🚀   $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321234202/https://twitter.com/JohnDaytrader/status/1506052929949687812
JohnDaytrader,TRUE,2022-03-21,Nuclear Energy is the future Buy uranium   $UUUU   $DNN   $CCJ   $URA   $URNM  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321143640/https://twitter.com/JohnDaytrader/status/1505916160402984964
JohnDaytrader,TRUE,2022-03-21,Buy uranium 🚀   $UUUU   $DNN   $CCJ   $URA   $URNM  Nuclear Energy https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321141856/https://twitter.com/JohnDaytrader/status/1505911670228627467
JohnDaytrader,TRUE,2022-03-21,Buy uranium 🚀   $UUUU   $DNN   $CCJ   $URNM   $URA   #NuclearEnergy  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321141614/https://twitter.com/JohnDaytrader/status/1505910072769228800
JohnDaytrader,TRUE,2022-03-21,Buy uranium 🚀   $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321140816/https://twitter.com/JohnDaytrader/status/1505909028144168966
JohnDaytrader,TRUE,2022-03-21,Uranium 🚀   $UUUU   $DNN   $CCJ   $URNM   $URA   #NuclearEnergy   #U3O8  https://twitter.com/nestorkim/status/1505540592457105414,https://web.archive.org/web/20220321140724/https://twitter.com/JohnDaytrader/status/1505908791631650823
JohnDaytrader,TRUE,2022-03-21,"Yes, nuclear energy is the answer and the future. Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21",https://web.archive.org/web/20220321103726/https://twitter.com/JohnDaytrader/status/1505855967900147714
JohnDaytrader,TRUE,2022-03-21,Nuclear Energy is the future.  Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321101133/https://twitter.com/JohnDaytrader/status/1505848438780575746
JohnDaytrader,TRUE,2022-03-21,Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA    #NuclearEnergy  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321095343/https://twitter.com/JohnDaytrader/status/1505844874649686022
JohnDaytrader,TRUE,2022-03-21,Uranium stocks!   $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220321002807/https://twitter.com/JohnDaytrader/status/1505702630252847107
JohnDaytrader,TRUE,2022-03-20,Uranium looking bullish 📈  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220320145543/https://twitter.com/JohnDaytrader/status/1505558536536866816
JohnDaytrader,TRUE,2022-03-20,Tons of flow on uranium stocks in the past 2 weeks.  Uranium bull market just started.  Nuclear Energy is the future.  $UUUU   $DNN   $CCJ   $URNM   $URA   #NuclearEnergy  https://twitter.com/nestorkim/status/1505540592457105414?s=21,https://web.archive.org/web/20220320140002/https://twitter.com/JohnDaytrader/status/1505544093874720768
JohnDaytrader,TRUE,2022-03-13,Nuclear Energy is the future  $UUUU   #uranium   #U3O8  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20220313131326/https://twitter.com/JohnDaytrader/status/1502996166706880517
JohnDaytrader,TRUE,2022-03-13,Nuclear Energy is the future Uranium  $UUUU  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20220313130233/https://twitter.com/JohnDaytrader/status/1502993349397123078
JohnDaytrader,TRUE,2022-03-13,Nuclear Energy is the future! Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20220313115757/https://twitter.com/JohnDaytrader/status/1502977033441325059
JohnDaytrader,TRUE,2022-03-13,Nuclear Energy is the future! Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20220313111711/https://twitter.com/JohnDaytrader/status/1502966797494063108
JohnDaytrader,TRUE,2022-03-13,https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20220313110850/https://twitter.com/JohnDaytrader/status/1502964636525920257
JohnDaytrader,TRUE,2022-03-13,Nuclear Energy is the future Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20220313110745/https://twitter.com/JohnDaytrader/status/1502964477230264326
JohnDaytrader,TRUE,2022-03-13,Nuclear Energy is the future - buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20220313042220/https://twitter.com/JohnDaytrader/status/1502862260674433031
JohnDaytrader,TRUE,2022-03-13,Ummm… he actually sold all his shares in  $DKNG  awhile ago for an enormous profit He actually posts pretty damn good trades,https://web.archive.org/web/20220313033249/https://twitter.com/JohnDaytrader/status/1502848835692994561
JohnDaytrader,TRUE,2022-03-12,Nuclear Energy is the future!  Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA   #U3O8  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220313052702/https://twitter.com/JohnDaytrader/status/1502609776173363201
JohnDaytrader,TRUE,2022-03-11,Nuclear Energy is the future!  Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220311230632/https://twitter.com/JohnDaytrader/status/1502420606297554948
JohnDaytrader,TRUE,2022-03-10,Uranium!   $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1501683206180978697?s=21,https://web.archive.org/web/20220310011057/https://twitter.com/JohnDaytrader/status/1501727127103811587
JohnDaytrader,TRUE,2022-03-10,Nuclear Energy is the future.  Buy uranium  $CCJ   $DNN   $UUUU   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220310004339/https://twitter.com/JohnDaytrader/status/1501720322155896834
JohnDaytrader,TRUE,2022-03-10,Uranium 📈   $UUUU   $DNN   $CCJ   $URNM   $URA   #NuclearEnergy   #U3O8  https://twitter.com/nestorkim/status/1501697904880328707?s=21,https://web.archive.org/web/20220310000525/https://twitter.com/JohnDaytrader/status/1501710658013908992
JohnDaytrader,TRUE,2022-03-09,Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  Nuclear Energy is the future https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220309221858/https://twitter.com/JohnDaytrader/status/1501683869925400580
JohnDaytrader,TRUE,2022-03-09,Nuclear Energy solves this problem.  The US better start building Nuclear Plants.  Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220309220715/https://twitter.com/JohnDaytrader/status/1501679878244290561
JohnDaytrader,TRUE,2022-03-09,Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220309205815/https://twitter.com/JohnDaytrader/status/1501663617988632577
JohnDaytrader,TRUE,2022-03-09,Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220309205801/https://twitter.com/JohnDaytrader/status/1501663480419651586
JohnDaytrader,TRUE,2022-03-09,Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220309205711/https://twitter.com/JohnDaytrader/status/1501663337112866818
JohnDaytrader,TRUE,2022-03-09,Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220309205327/https://twitter.com/JohnDaytrader/status/1501662433626271744
JohnDaytrader,TRUE,2022-03-09,Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA,https://web.archive.org/web/20220309201939/https://twitter.com/JohnDaytrader/status/1501653713731166219
JohnDaytrader,TRUE,2022-03-08,Nuclear Energy is the future.  Buy uranium  $UUUU   $DNN   $CCJ   $URNM  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220308030618/https://twitter.com/JohnDaytrader/status/1501031410055925764
JohnDaytrader,TRUE,2022-03-07,Nuclear Energy is the future!  Buy uranium  $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1500673316918820865?s=21,https://web.archive.org/web/20220307225517/https://twitter.com/JohnDaytrader/status/1500968047745585162
JohnDaytrader,TRUE,2022-03-07,$SPY  📉 https://twitter.com/nestorkim/status/1500118291163058186?s=21,https://web.archive.org/web/20220307171034/https://twitter.com/JohnDaytrader/status/1500880519906607106
JohnDaytrader,TRUE,2022-03-07,Russia is not going to blow up a nuclear reactor… https://twitter.com/nestorkim/status/1499914546600890370?s=21,https://web.archive.org/web/20220307044757/https://twitter.com/JohnDaytrader/status/1500694085308489731
JohnDaytrader,TRUE,2022-02-03,$AMZN  🤣 https://twitter.com/nestorkim/status/1489215075453915139?s=21,https://web.archive.org/web/20220203132836/https://twitter.com/JohnDaytrader/status/1489227993025241090
JohnDaytrader,TRUE,2022-02-03,$AMZN   $FB   $PYPL   $QQQ  https://twitter.com/nestorkim/status/1489215075453915139?s=21,https://web.archive.org/web/20220203130241/https://twitter.com/JohnDaytrader/status/1489221526574485507
JohnDaytrader,TRUE,2022-01-06,Buy uranium stocks!   $UUUU   $DNN   $CCJ   $URNM   $URA  https://twitter.com/nestorkim/status/1478944767425794052?s=21,https://web.archive.org/web/20220106050108/https://twitter.com/JohnDaytrader/status/1478953421877227520
JohnDaytrader,TRUE,2021-12-31,#NuclearEnergy   #uranium  https://twitter.com/nestorkim/status/1476225343782629377?s=21,https://web.archive.org/web/20211231125310/https://twitter.com/JohnDaytrader/status/1476897852911718404
JohnDaytrader,TRUE,2021-12-29,#uranium   #nuclearenergy  https://twitter.com/nestorkim/status/1476225343782629377?s=21,https://web.archive.org/web/20211229175920/https://twitter.com/JohnDaytrader/status/1476234112876875783
JohnDaytrader,TRUE,2021-11-08,Buy uranium   $CCJ   $UUUU   $DNN  https://twitter.com/nestorkim/status/1457107130721443849?s=21,https://web.archive.org/web/20211108202047/https://twitter.com/JohnDaytrader/status/1457801996325437447
JohnDaytrader,TRUE,2021-11-06,Nuclear Energy is the answer and China announced last week they will be investing a ton in Nuclear.  Buy uranium  $CCJ   $UUUU   $DNN  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20211106213541/https://twitter.com/JohnDaytrader/status/1457086172354723842
JohnDaytrader,TRUE,2021-11-05,Buy uranium  $CCJ   $UUUU   $DNN  https://twitter.com/nestorkim/status/1455951511247327240?s=21,https://web.archive.org/web/20211105080113/https://twitter.com/JohnDaytrader/status/1456532005840166940
JohnDaytrader,TRUE,2021-10-13,Do you know this Nestor? Nestor?   #uranium   $UUUU   $CCJ   $DNN  https://twitter.com/nestorkim/status/1448101043145936912?s=21,https://web.archive.org/web/20211013014950/https://twitter.com/JohnDaytrader/status/1448103629983002631
JohnDaytrader,TRUE,2021-10-13,#Uranium   $CCJ   $UUUU   $DNN  https://twitter.com/nestorkim/status/1448101043145936912?s=21,https://web.archive.org/web/20211013014640/https://twitter.com/JohnDaytrader/status/1448102802966945797
JohnDaytrader,TRUE,2021-09-15,Buy  $UUUU   $DNN   $CCJ    #uranium   #nuclearenergy  https://twitter.com/nestorkim/status/1438119754280095745?s=21,https://web.archive.org/web/20210916132040/https://twitter.com/JohnDaytrader/status/1438213563701764098
JohnDaytrader,TRUE,2021-09-15,#Uranium   #NuclearEnergy  https://twitter.com/nestorkim/status/1437921201633079297?s=21,https://web.archive.org/web/20210916000138/https://twitter.com/JohnDaytrader/status/1438077795872161793
JohnDaytrader,TRUE,2021-09-14,#uranium   $CCJ   $UUUU   $DNN  https://twitter.com/nestorkim/status/1437921201633079297?s=21,https://web.archive.org/web/20210915112712/https://twitter.com/JohnDaytrader/status/1437926776353734660
JohnDaytrader,TRUE,2021-07-06,There’s still that gap down at $276.82,https://web.archive.org/web/20210706164519/https://twitter.com/JohnDaytrader/status/1412452571915096069
JohnDaytrader,TRUE,2021-04-07,pic.twitter.com/1YLlWGWhmr,https://web.archive.org/web/20210407214624/https://twitter.com/JohnDaytrader/status/1379913421194469377
JohnDaytrader,TRUE,2021-02-06,Great call on  $UUUU  You have an updated chart?  Next PT?,https://web.archive.org/web/20210206112810/https://twitter.com/JohnDaytrader/status/1358014524385873920
JohnDaytrader,TRUE,2021-02-02,There’s a couple of people I follow that shows  their losses but  @nestorkim  is the most transparent with his trades - he tells you his trade position win or lose. https://twitter.com/nestorkim/status/1344305648494735360?s=21,https://web.archive.org/web/20210202122502/https://twitter.com/JohnDaytrader/status/1356579277584687105
JohnDaytrader,TRUE,2021-01-28,Silver and Gold 🚀,https://web.archive.org/web/20210128150654/https://twitter.com/JohnDaytrader/status/1354807973399252997
JohnDaytrader,TRUE,2021-01-05,Great timing!   @jonnajarian  just mentioned this trade on  @HalftimeReport   $TEVA,https://web.archive.org/web/20210105175222/https://twitter.com/JohnDaytrader/status/1346514844690726912
JohnDaytrader,TRUE,2020-12-17,Huge call flows in this today!,https://web.archive.org/web/20201217162043/https://twitter.com/JohnDaytrader/status/1339606020713148420
JohnDaytrader,TRUE,2020-12-02,$AMD  pic.twitter.com/6q6pHXhKxI,https://web.archive.org/web/20201202162106/https://twitter.com/JohnDaytrader/status/1334157379093467136
JohnDaytrader,TRUE,2020-11-30,Great call on  $AAPL  too 🚀 pic.twitter.com/b338fWF4Gz,https://web.archive.org/web/20201130214317/https://twitter.com/JohnDaytrader/status/1333507719504957441
JohnDaytrader,TRUE,2020-11-30,Great call on  $AMD  🚀 pic.twitter.com/ZcvLUQ8umh,https://web.archive.org/web/20201130214937/https://twitter.com/JohnDaytrader/status/1333507059774492672
JohnDaytrader,TRUE,2020-11-16,$TSLA  🚀 pic.twitter.com/lWX6mht2OX,https://web.archive.org/web/20201116231753/https://twitter.com/JohnDaytrader/status/1328464766029811713
JohnDaytrader,TRUE,2020-11-16,I bet E*TRADE is stealing some commission from a lot of traders without them even noticing but you did.  I would get a lawyer and file a lawsuit.  #lawsuit,https://web.archive.org/web/20201116155556/https://twitter.com/JohnDaytrader/status/1328363440604282880
JohnDaytrader,TRUE,2020-10-28,pic.twitter.com/gqjFtOjjob,https://web.archive.org/web/20201028141341/https://twitter.com/JohnDaytrader/status/1321454877256478721
JohnDaytrader,TRUE,2020-10-21,So your not going to hold  $TSLA  through earnings then?,https://web.archive.org/web/20201021034008/https://twitter.com/JohnDaytrader/status/1318758863173083140
JohnDaytrader,TRUE,2020-10-12,How long you shorting these  $AMZN   $AAPL   $MSFT  GOOGL FB,https://web.archive.org/web/20201012153527/https://twitter.com/JohnDaytrader/status/1315676239340867584
JohnDaytrader,TRUE,2020-08-27,This is actually a good deal with premiums so high for the past several months.  Wish  @JMBullion  has a deal like this since I have an account with them.  I may have to buy some tubes.,https://web.archive.org/web/20200827204159/https://twitter.com/JohnDaytrader/status/1299084573951758336
JohnDaytrader,TRUE,2020-08-17,@realwillmeade   $GOLD   $BRK.A   $BRK.B  https://twitter.com/nestorkim/status/1294632705661865984,https://web.archive.org/web/20200817154627/https://twitter.com/JohnDaytrader/status/1295386250556235776
JohnDaytrader,TRUE,2020-08-14,Have you guys ever charted  $VIAC,https://web.archive.org/web/20200814034748/https://twitter.com/JohnDaytrader/status/1294117883186827264
JohnDaytrader,TRUE,2020-08-11,Ok please post once you buy silver and gold.,https://web.archive.org/web/20200811190806/https://twitter.com/JohnDaytrader/status/1293262854561308672
JohnDaytrader,TRUE,2020-08-10,I’m following you on this one too!,https://web.archive.org/web/20200810180943/https://twitter.com/JohnDaytrader/status/1292877366558040065
JohnDaytrader,TRUE,2020-08-06,Completely agree!  I can’t believe people don’t see this.   $TIP  is so overbought just like gold and silver.,https://web.archive.org/web/20200806223700/https://twitter.com/JohnDaytrader/status/1291503512505917442
JohnDaytrader,TRUE,2020-08-03,Hmmm... this one is very interesting 🤔 I like it!,https://web.archive.org/web/20200803174737/https://twitter.com/JohnDaytrader/status/1290341553966182406
JohnDaytrader,TRUE,2020-07-31,Wow!  Great month! pic.twitter.com/5Q0qIuG1EF,https://web.archive.org/web/20200731175957/https://twitter.com/JohnDaytrader/status/1289259417381113857
JohnDaytrader,TRUE,2020-07-26,$EXK  please,https://web.archive.org/web/20200726001354/https://twitter.com/JohnDaytrader/status/1287178931649437696
JohnDaytrader,TRUE,2020-07-12,$AMD,https://web.archive.org/web/20200712194200/https://twitter.com/JohnDaytrader/status/1282399398903734272
JohnDaytrader,TRUE,2020-07-11,$CHWY,https://web.archive.org/web/20200711154820/https://twitter.com/JohnDaytrader/status/1281970337165373452
JohnDaytrader,TRUE,2020-07-09,Wow!  You had a good day! 💰,https://web.archive.org/web/20200709211633/https://twitter.com/JohnDaytrader/status/1281324372477632512
JohnDaytrader,TRUE,2020-07-08,$CLDR,https://web.archive.org/web/20200708220628/https://twitter.com/JohnDaytrader/status/1280985227033079808
JohnDaytrader,TRUE,2020-07-08,"@CNBCFastMoney    $COST  reports net sales of $16.18 billion in June. Sales up 11.1% from $14.57b LY For the 44 weeks ended July 5, 2020, Costco reported net sales of $136.37b, an increase of 8.1% from $126.13b during the similar period last year.  Can we see $340 in 2 months?",https://web.archive.org/web/20200708212052/https://twitter.com/JohnDaytrader/status/1280972576542519296
JohnDaytrader,TRUE,2020-06-18,$UAA   $VIAC,https://web.archive.org/web/20200618201232/https://twitter.com/JohnDaytrader/status/1273708791003926528
JohnDaytrader,TRUE,2020-06-17,$VIAC   $UAA,https://web.archive.org/web/20200617190632/https://twitter.com/JohnDaytrader/status/1273328828694196225
JohnDaytrader,TRUE,2020-06-16,$UAA  is over 60% down for the year.  One of the last retail brand names to rebound yet,https://web.archive.org/web/20200616234608/https://twitter.com/JohnDaytrader/status/1272947203137433600
JohnDaytrader,TRUE,2020-06-16,"Hi Stephanie, missed your advice during Halftime show today - Cooperman took up all the time 👎 What do you think of financials this week - your 2 favorites  $WFC   $JPM",https://web.archive.org/web/20200616024016/https://twitter.com/JohnDaytrader/status/1272717530725879808
JohnDaytrader,TRUE,2020-06-14,$COST   $SPCE,https://web.archive.org/web/20200614145021/https://twitter.com/JohnDaytrader/status/1272178592844144641
JohnDaytrader,TRUE,2020-06-11,$VIAC,https://web.archive.org/web/20200611202209/https://twitter.com/JohnDaytrader/status/1271173655393759233
JohnDaytrader,TRUE,2020-06-11,$VIAC   $UAA,https://web.archive.org/web/20200611192005/https://twitter.com/JohnDaytrader/status/1271146101538615296
JohnDaytrader,TRUE,2020-06-11,$VIAC  please,https://web.archive.org/web/20200611041514/https://twitter.com/JohnDaytrader/status/1270931756355444737
JohnDaytrader,TRUE,2020-06-10,$UAA,https://web.archive.org/web/20200610191550/https://twitter.com/JohnDaytrader/status/1270776017913704448
JohnDaytrader,TRUE,2020-06-10,What’s wrong with Florida?,https://web.archive.org/web/20200610123506/https://twitter.com/JohnDaytrader/status/1270691783886823424
JohnDaytrader,TRUE,2020-06-10,"$COST  - rebound above $320  $VIAC  - sports coming back, NFL fall - PT $35  $UAA  - sports coming back - huge gap $20  $SPCE  - about to launch 🚀 pic.twitter.com/HbubVrsFqs",https://web.archive.org/web/20200610010645/https://twitter.com/JohnDaytrader/status/1270522020921372672
JohnDaytrader,TRUE,2020-06-05,pic.twitter.com/NIY94poCwb,https://web.archive.org/web/20200606024633/https://twitter.com/JohnDaytrader/status/1268931279409475584
JohnDaytrader,TRUE,2020-05-22,$AAL  will probably go bankrupt!   $UAL   $DAL   $LUV   $JETS   $SAVE   $JBLU    https://seekingalpha.com/article/4349678-american-airlines-first-to-go-under?utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated  https://twitter.com/tenuredtrader/status/1263228590625222661,https://web.archive.org/web/20200522214742/https://twitter.com/JohnDaytrader/status/1263947338462027777
JohnDaytrader,TRUE,2020-05-22,Great info!  I can understand daytrading  $AAL  but to hold American Airlines long term is a bad investment!  They WILL have to get more loans and offerings /diluting shares.  Stock will probably go below $6 easy.  I would not be surprised if they go bankrupt!   $UAL   $DAL   $JETS   $LUV  https://twitter.com/tenuredtrader/status/1263236394681393153,https://web.archive.org/web/20200522214156/https://twitter.com/JohnDaytrader/status/1263945727970959360
JohnDaytrader,TRUE,2020-05-19,Your killing it!  #stocktrading   #makingmoney  pic.twitter.com/22v0jceYdR,https://web.archive.org/web/20200519162027/https://twitter.com/JohnDaytrader/status/1262776873018249216
JohnDaytrader,TRUE,2020-05-11,Nice call on that!,https://web.archive.org/web/20200513200236/https://twitter.com/JohnDaytrader/status/1259882847403298817
JohnDaytrader,TRUE,2020-04-22,How much are you down shorting  $SNAP,https://web.archive.org/web/20200501000057/https://twitter.com/JohnDaytrader/status/1253053909989376000
JohnDaytrader,TRUE,2020-04-22,Shorts getting killed today on  $SNAP  They might want to cover soon.  This will go over $18-19 tomorrow,https://web.archive.org/web/20200501000057/https://twitter.com/JohnDaytrader/status/1253053909989376000
JohnDaytrader,TRUE,2020-04-22,Why are traders shorting  $SNAP  when it was low $15s - stupid,https://web.archive.org/web/20200501142813/https://twitter.com/JohnDaytrader/status/1252988403798269953
JohnDaytrader,TRUE,2020-04-13,$DJI  showing a strong bear pattern  @realwillmeade   Bought some calls and 350 shares of  $SDOW    #bearmarket   #StockMarket  pic.twitter.com/uH5KrcNVuJ,https://web.archive.org/web/20200413193023/https://twitter.com/JohnDaytrader/status/1249771788713619460
JohnDaytrader,TRUE,2020-04-08,I heard this was true in other countries too?  #lockdown    #coronavirus   #COVID19  https://nypost.com/2020/04/07/51-recovered-coronavirus-patients-test-positive-again-in-south-korea/?utm_campaign=SocialFlow&utm_source=NYPFacebook&utm_medium=SocialFlow&sr_share=facebook,https://web.archive.org/web/20200408025818/https://twitter.com/JohnDaytrader/status/1247719872936603649
JohnDaytrader,TRUE,2020-03-22,Nope!   $TSLA  going below $300,https://web.archive.org/web/20200322054455/https://twitter.com/JohnDaytrader/status/1241596463928315904
JohnDaytrader,TRUE,2020-03-20,Interesting short on  $KMX,https://web.archive.org/web/20200320045412/https://twitter.com/JohnDaytrader/status/1240843660054257665
JohnDaytrader,TRUE,2020-03-19,Bought some at .35 this morning  $TTOO,https://web.archive.org/web/20200319131921/https://twitter.com/JohnDaytrader/status/1240617382634119170
JohnDaytrader,TRUE,2020-03-18,Most likely will get to $8 EOW,https://web.archive.org/web/20200318150508/https://twitter.com/JohnDaytrader/status/1240291571695636480
